channel,start_time,packet_len,packet_content,start_byte,valid_start
mainboardGrey,53.437573375,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,53.49504675,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,53.53134475,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CD BD 9E 00 99,0xAA,True
mainboardGrey,53.55734775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,53.6113605,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
mainboardGrey,53.717408375,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
bidirectionalExtensionBoard,53.72893975,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 19 00 EF,0x55,True
mainboardBlue,53.775768875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,53.837068625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,53.868356375,64,AA 30 40 88 09 92 09 84 03 7A 03 27 17 0F 00 02 A6 03 57 57 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 4C 3E 72 AC B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 A7,0xAA,True
mainboardGrey,53.967376375,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,54.02563425,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,54.086989125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,54.141716375,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
mainboardGrey,54.247485875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,54.30608075,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,54.377016,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,54.408148125,64,AA 30 40 88 09 92 09 84 03 7A 03 27 17 0F 00 02 A6 03 57 57 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 4C 3E 72 AC B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 A7,0xAA,True
mainboardGrey,54.50746,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,54.56546525,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,54.627062125,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,54.630698375,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 57 19 13 00 3D,0xAA,True
mainboardBlue,54.6817375,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
mainboardGrey,54.787478875,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
bidirectionalExtensionBoard,54.82841825,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 4C 3E 72 AC B3 00 39 00 00 00 00 00 00 00 AA 00 EF,0x55,True
mainboardBlue,54.845680125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,54.906958625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,54.93805175,64,AA 30 40 88 09 92 09 84 03 7A 03 27 20 0F 00 02 A6 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E5 14,0xAA,True
mainboardGrey,55.03727475,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,55.09528325,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,55.157000375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,55.211697625,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
mainboardGrey,55.31741975,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,55.376295625,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,55.447022875,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,55.477599125,64,AA 30 40 7E 09 92 09 84 03 7A 03 27 20 0F 00 02 A6 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A7 5C,0xAA,True
mainboardGrey,55.57739,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,55.63688325,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,55.7070935,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,55.730018,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF 70 D0 00 E6,0xAA,True
wifiOrange,55.759151875,44,AA 2B AC 00 00 00 00 00 02 04 A3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 85 51 AA,0xAA,True
mainboardBlue,55.761584375,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
mainboardGrey,55.86708175,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,55.924735375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,55.92846125,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 8A 66 7F 7F 00 00 00 00 00 62 43 0E 70 93 00 00 00 00 00 00 00 01 00 00 00 00 00 00 C0 00 EF,0x55,True
mainboardGrey,55.986920875,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,56.018065625,64,AA 30 40 7E 09 92 09 84 03 7A 03 27 20 0F 00 02 A5 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BA 4A,0xAA,True
mainboardGrey,56.11740175,36,AA 20 24 03 52 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 C3,0xAA,True
mainboardBlue,56.175314,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,56.179824,38,AA BC 22 AC 00 00 00 00 00 03 02 40 01 89 66 00 00 00 30 80 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 43 B1 00 13,0xAA,True
mainboardGrey,56.2369845,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,56.29077125,64,AA 31 40 00 55 26 1B 57 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 87 FE,0xAA,True
bidirectionalExtensionBoard,56.378503,44,55 BC 28 AC 00 00 00 00 00 03 02 C0 01 89 66 7F 7F 00 00 00 00 00 62 43 0D 70 93 00 00 00 00 00 00 00 01 00 00 00 00 00 00 C3 00 EF,0x55,True
mainboardGrey,56.397051875,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,56.45486575,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,56.516616375,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,56.547467375,64,AA 30 40 7E 09 92 09 84 03 7A 03 27 20 1C 00 02 A5 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C 9B,0xAA,True
bidirectionalExtensionBoard,56.62952225,38,AA BC 22 AC 00 00 00 00 00 03 02 93 80 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E1 55 79 00 01,0xAA,True
mainboardGrey,56.647086125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,56.70552575,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,56.766697625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,56.8206395,64,AA 31 40 00 53 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0A 73,0xAA,True
bidirectionalExtensionBoard,56.826681125,44,55 BC 28 AC 00 00 00 00 00 03 02 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 64 00 00 00 00 80 80 80 80 00 00 95 00 EF,0x55,True
mainboardGrey,56.92698275,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,56.984253125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,57.04675725,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,57.07776475,64,AA 30 40 7E 09 92 09 84 03 7A 03 27 20 1C 00 02 A5 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C 9B,0xAA,True
bidirectionalExtensionBoard,57.07924275,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 01 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 56 68 00 00,0xAA,True
mainboardGrey,57.1770615,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,57.23476225,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,57.296672375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,57.3511135,64,AA 31 40 00 53 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0A 73,0xAA,True
mainboardGrey,57.457111125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,57.5143445,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,57.57663875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,57.607963125,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A4 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A7 6E,0xAA,True
mainboardGrey,57.706924,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,57.7650805,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,57.82652175,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,57.880026375,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 11 15 FF 02 01 00 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 66 1A,0xAA,True
mainboardGrey,57.98694325,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,58.0450315,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,58.10646,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,58.137409,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A4 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A7 6E,0xAA,True
mainboardGrey,58.236726125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
bidirectionalExtensionBoard,58.2386325,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 01 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 56 68 00 00,0xAA,True
mainboardBlue,58.295033375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,58.356635375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,58.411031625,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 FF 02 02 05 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0E 6C,0xAA,True
bidirectionalExtensionBoard,58.436053875,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 89 66 7F 7F 00 00 80 00 00 64 43 0D 70 90 00 00 00 00 00 00 00 01 00 00 00 00 00 00 43 00 EF,0x55,True
mainboardGrey,58.516594,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,58.5747935,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,58.636413375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,58.66790825,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A4 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A7 6E,0xAA,True
bidirectionalExtensionBoard,58.68841175,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E3 6D CC 00 E9,0xAA,True
wifiOrange,58.758324,44,AA 2B AC 00 00 00 00 00 02 04 A5 1C 00 20 00 33 07 A9 E0 02 00 00 00 00 00 08 03 3E 3E 57 61 00 00 63 42 1E B3 B7 88 33 00 85 AF 22,0xAA,True
mainboardGrey,58.766718,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,58.82536475,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,58.88621925,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 89 66 7F 7F 00 00 80 00 00 64 43 0D 70 90 00 00 00 00 00 00 00 01 00 00 00 00 00 00 43 00 EF,0x55,True
mainboardGrey,58.886926,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,58.94230325,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 FF 02 02 05 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0E 6C,0xAA,True
mainboardGrey,59.04660125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,59.104405125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,59.166168875,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,59.197457375,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A4 03 57 56 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A7 6E,0xAA,True
mainboardGrey,59.296543625,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,59.353591375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,59.41644925,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,59.470264125,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 FF 02 02 05 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0E 6C,0xAA,True
mainboardGrey,59.576643375,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,59.634823125,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,59.6960605,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,59.726641875,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A3 03 57 57 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 3F,0xAA,True
bidirectionalExtensionBoard,59.72778675,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C EF 7D 00 67,0xAA,True
mainboardGrey,59.8266005,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,59.885479375,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
bidirectionalExtensionBoard,59.92594775,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 64 00 00 00 00 80 80 80 80 00 00 94 00 EF,0x55,True
mainboardGrey,59.956170875,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,60.00987525,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 FF 02 02 05 02 00 00 00 00 00 FE 04 02 06 00 DA 00 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 0E 6C,0xAA,True
mainboardGrey,60.1164985,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,60.1749875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,60.23600375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,60.266113875,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A3 03 57 57 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 3F,0xAA,True
mainboardGrey,60.3666735,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,60.42499875,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,60.48635625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,60.539884125,64,AA 31 40 00 50 26 1B 61 3E 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 FF 02 02 05 02 00 00 00 00 00 FE 06 02 06 00 79 01 64 00 64 00 00 64 00 F0 39 01 00 00 00 00 00 00 00 00 00 00 00 DF F9,0xAA,True
mainboardGrey,60.646396375,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
mainboardBlue,60.70461525,29,AA 20 1D 03 00 01 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 C8 F7,0xAA,True
mainboardGrey,60.766168375,10,AA 30 0A 01 FF 03 00 50 54 1F,0xAA,True
mainboardBlue,60.797484375,64,AA 30 40 C4 09 92 09 20 03 7A 03 28 20 1C 00 02 A3 03 57 57 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 57 3E 72 A9 B3 00 01 0A DF 00 09 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 3F,0xAA,True
bidirectionalExtensionBoard,60.827076875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DF D8 8D 00 7E,0xAA,True
mainboardGrey,60.89641125,36,AA 20 24 03 50 66 00 00 00 40 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C D9,0xAA,True
