session,kind,gap_ms,ref_msg_type_hex,ref_start_s
Session 1,reply_latency,52.569,0x41,7.635940
Session 1,post_rx_silence,13.960,0x41,7.765592
Session 1,command_period,143.612,0x41,7.635940
Session 1,post_tx_total,109.237,0x41,7.670315
Session 1,reply_latency,57.483,0xb1,7.779552
Session 1,post_rx_silence,13.839,0xb1,7.904744
Session 1,command_period,139.030,0xb1,7.779552
Session 1,post_tx_total,112.988,0xb1,7.805594
Session 1,reply_latency,60.028,0x41,7.918582
Session 1,post_rx_silence,14.314,0x41,8.047360
Session 1,command_period,143.092,0x41,7.918582
Session 1,post_tx_total,108.717,0x41,7.952957
Session 1,reply_latency,56.893,0x41,8.061674
Session 1,post_rx_silence,461.302,0x41,8.195650
Session 1,command_period,595.278,0x41,8.061674
Session 1,post_tx_total,560.903,0x41,8.096049
Session 1,reply_latency,60.048,0xb1,8.656952
Session 1,post_rx_silence,14.503,0xb1,8.784708
Session 1,command_period,142.259,0xb1,8.656952
Session 1,post_tx_total,116.217,0xb1,8.682994
Session 1,reply_latency,59.238,0x41,8.799211
Session 1,post_rx_silence,149.448,0x41,8.927199
Session 1,command_period,277.435,0x41,8.799211
Session 1,post_tx_total,243.060,0x41,8.833586
Session 1,reply_latency,51.961,0x41,9.076646
Session 1,post_rx_silence,524.972,0x41,9.197357
Session 1,command_period,645.683,0x41,9.076646
Session 1,post_tx_total,611.308,0x41,9.111021
Session 1,reply_latency,52.024,0x40,9.722329
Session 1,post_rx_silence,458.047,0x40,9.855603
Session 1,command_period,591.321,0x40,9.722329
Session 1,post_tx_total,552.779,0x40,9.760871
Session 1,reply_latency,55.256,0xb1,10.313650
Session 1,post_rx_silence,1969.259,0xb1,10.429322
Session 1,command_period,2084.931,0xb1,10.313650
Session 1,post_tx_total,2060.973,0xb1,10.337608
Session 1,reply_latency,55.608,0x40,12.398581
Session 1,post_rx_silence,442.174,0x40,12.535440
Session 1,command_period,579.032,0x40,12.398581
Session 1,post_tx_total,540.490,0x40,12.437123
Session 1,reply_latency,51.042,0xb1,12.977613
Session 1,post_rx_silence,2929.500,0xb1,13.089072
Session 1,command_period,3040.959,0xb1,12.977613
Session 1,post_tx_total,3017.001,0xb1,13.001572
Session 1,command_period,810.436,0xa0,16.018572
Session 1,post_tx_total,776.061,0xa0,16.052947
Session 1,reply_latency,57.812,0x41,16.829009
Session 1,post_rx_silence,448.302,0x41,16.964945
Session 1,command_period,584.239,0x41,16.829009
Session 1,post_tx_total,548.822,0x41,16.864425
Session 1,reply_latency,55.071,0xb1,17.413248
Session 1,post_rx_silence,2989.311,0xb1,17.528735
Session 1,command_period,3104.798,0xb1,17.413248
Session 1,post_tx_total,3080.840,0xb1,17.437206
Session 1,command_period,9838.648,0xa0,20.518046
Session 1,post_tx_total,9804.273,0xa0,20.552421
Session 1,reply_latency,58.218,0xb5,30.356693
Session 1,post_rx_silence,441.753,0xb5,30.486786
Session 1,command_period,571.846,0xb5,30.356693
Session 1,post_tx_total,556.221,0xb5,30.372318
Session 1,reply_latency,55.266,0xb5,30.928540
Session 1,post_rx_silence,525.103,0xb5,31.054639
Session 1,command_period,651.203,0xb5,30.928540
Session 1,post_tx_total,634.536,0xb5,30.945206
Session 1,reply_latency,56.116,0x41,31.579742
Session 1,post_rx_silence,459.163,0x41,31.712941
Session 1,command_period,592.362,0x41,31.579742
Session 1,post_tx_total,557.987,0x41,31.614117
Session 1,reply_latency,51.435,0xb5,32.172104
Session 1,post_rx_silence,1238.769,0xb5,32.294373
Session 1,command_period,1361.037,0xb5,32.172104
Session 1,post_tx_total,1344.371,0xb5,32.188771
Session 1,reply_latency,52.503,0x41,33.533142
Session 1,post_rx_silence,876.742,0x41,33.662728
Session 1,command_period,1006.328,0x41,33.533142
Session 1,post_tx_total,971.953,0x41,33.567517
Session 1,reply_latency,54.181,0xb1,34.539470
Session 1,post_rx_silence,13.913,0xb1,34.661359
Session 1,command_period,135.802,0xb1,34.539470
Session 1,post_tx_total,109.760,0xb1,34.565512
Session 1,reply_latency,60.013,0x41,34.675272
Session 1,post_rx_silence,245.005,0x41,34.804034
Session 1,command_period,373.767,0x41,34.675272
Session 1,post_tx_total,339.392,0x41,34.709647
Session 1,reply_latency,56.262,0x41,35.049039
Session 1,post_rx_silence,377.475,0x41,35.174051
Session 1,command_period,502.487,0x41,35.049039
Session 1,post_tx_total,468.112,0x41,35.083414
Session 1,command_period,2566.174,,35.551526
Session 1,post_tx_total,2554.715,,35.562984
Session 1,reply_latency,59.287,0x00,38.117700
Session 1,post_rx_silence,1570.108,0x00,38.250945
Session 1,command_period,1703.353,0x00,38.117700
Session 1,post_tx_total,1671.062,0x00,38.149991
Session 1,reply_latency,59.675,0x40,39.821053
Session 1,post_rx_silence,473.515,0x40,39.961978
Session 1,command_period,614.440,0x40,39.821053
Session 1,post_tx_total,575.899,0x40,39.859595
Session 1,reply_latency,59.724,0xb1,40.435494
Session 1,post_rx_silence,5538.543,0xb1,40.555634
Session 1,command_period,5658.683,0xb1,40.435494
Session 1,post_tx_total,5634.725,0xb1,40.459452
Session 1,reply_latency,55.328,0x40,46.094177
Session 1,post_rx_silence,487.860,0x40,46.230755
Session 1,command_period,624.438,0x40,46.094177
Session 1,post_tx_total,585.896,0x40,46.132718
Session 1,reply_latency,55.428,0xb1,46.718615
Session 1,post_rx_silence,2979.477,0xb1,46.834459
Session 1,command_period,3095.321,0xb1,46.718615
Session 1,post_tx_total,3071.363,0xb1,46.742573
Session 1,command_period,15637.923,0xa0,49.813936
Session 1,post_tx_total,15603.548,0xa0,49.848311
Session 1,reply_latency,58.883,0x41,65.451859
Session 1,post_rx_silence,14.312,0x41,65.587824
Session 1,command_period,150.278,0x41,65.451859
Session 1,post_tx_total,115.903,0x41,65.486234
Session 1,reply_latency,57.075,0xb1,65.602136
Session 1,post_rx_silence,14.350,0xb1,65.726920
Session 1,command_period,139.134,0xb1,65.602136
Session 1,post_tx_total,113.093,0xb1,65.628178
Session 1,reply_latency,59.534,0x41,65.741270
Session 1,post_rx_silence,2941.002,0x41,65.869554
Session 1,command_period,3069.286,0x41,65.741270
Session 1,post_tx_total,3034.911,0x41,65.775645
Session 1,command_period,4512.804,0xa0,68.810556
Session 1,post_tx_total,4478.429,0xa0,68.844931
Session 1,reply_latency,56.259,0x41,73.323360
Session 1,post_rx_silence,758.846,0x41,73.456702
Session 1,command_period,892.188,0x41,73.323360
Session 1,post_tx_total,857.813,0x41,73.357735
Session 1,reply_latency,54.122,0x41,74.215548
Session 1,post_rx_silence,13.346,0x41,74.338420
Session 1,command_period,136.218,0x41,74.215548
Session 1,post_tx_total,101.843,0x41,74.249923
Session 1,reply_latency,56.136,0xb1,74.351766
Session 1,post_rx_silence,8912.386,0xb1,74.475610
Session 1,command_period,9036.230,0xb1,74.351766
Session 1,post_tx_total,9010.188,0xb1,74.377808
Session 1,command_period,3005.446,0x01,83.387996
Session 1,post_tx_total,2973.155,0x01,83.420288
Session 2,command_period,21001.034,0xa0,11.920678
Session 2,post_tx_total,20966.659,0xa0,11.955053
Session 2,command_period,17979.864,0xa0,32.921712
Session 2,post_tx_total,17945.489,0xa0,32.956087
Session 2,command_period,512.117,0x00,50.901577
Session 2,post_tx_total,479.825,0x00,50.933868
Session 2,reply_latency,57.556,0x00,51.413693
Session 2,post_rx_silence,0.959,0x00,51.528541
Session 2,command_period,115.806,0x00,51.413693
Session 2,post_tx_total,103.306,0x00,51.426193
Session 2,reply_latency,52.098,0x00,51.529499
Session 2,post_rx_silence,1337.454,0x00,51.655556
Session 2,command_period,1463.511,0x00,51.529499
Session 2,post_tx_total,1431.219,0x00,51.561791
Session 2,command_period,67603.841,0x01,52.993010
Session 2,post_tx_total,67571.549,0x01,53.025302
Session 2,command_period,2999.714,0x01,120.596851
Session 2,post_tx_total,2967.422,0x01,120.629143
Session 2,command_period,2999.818,0x01,123.596565
Session 2,post_tx_total,2967.526,0x01,123.628857
Session 2,command_period,26998.570,0x01,126.596383
Session 2,post_tx_total,26966.278,0x01,126.628674
Session 2,command_period,12603.713,0x01,153.594953
Session 2,post_tx_total,12571.422,0x01,153.627244
Session 2,command_period,5252.519,0x01,166.198666
Session 2,post_tx_total,5220.228,0x01,166.230958
Session 2,command_period,3843.475,0x01,171.451185
Session 2,post_tx_total,3811.183,0x01,171.483477
Session 2,command_period,2999.505,0x01,175.294660
Session 2,post_tx_total,2967.214,0x01,175.326951
Session 4,command_period,512.482,0x00,14.836006
Session 4,post_tx_total,499.982,0x00,14.848506
Session 4,reply_latency,52.060,0x00,15.348488
Session 4,post_rx_silence,0.828,0x00,15.467215
Session 4,command_period,119.555,0x00,15.348488
Session 4,post_tx_total,87.263,0x00,15.380780
Session 4,reply_latency,52.592,0x00,15.468043
Session 4,post_rx_silence,1.024,0x00,15.594593
Session 4,command_period,127.574,0x00,15.468043
Session 4,post_tx_total,95.282,0x00,15.500335
Session 4,command_period,2892.955,0x01,15.595617
Session 4,post_tx_total,2860.663,0x01,15.627908
Session 4,command_period,7140.902,0x01,18.488571
Session 4,post_tx_total,7108.611,0x01,18.520863
Session 4,command_period,1599.620,0x01,25.629474
Session 4,post_tx_total,1567.328,0x01,25.661765
Session 4,command_period,12099.648,0x01,27.229094
Session 4,post_tx_total,12067.357,0x01,27.261385
Session 4,command_period,20983.089,0xa0,39.328742
Session 4,post_tx_total,20948.714,0xa0,39.363117
Session 4,command_period,39002.311,0xa0,60.311830
Session 4,post_tx_total,38967.936,0xa0,60.346205
Session 5,command_period,20897.115,0xa0,11.751046
Session 5,post_tx_total,20862.740,0xa0,11.785421
Session 5,command_period,3000.135,0xa0,32.648162
Session 5,post_tx_total,2965.760,0xa0,32.682537
Session 5,command_period,21002.507,0xa0,35.648297
Session 5,post_tx_total,20968.132,0xa0,35.682672
Session 6,command_period,2986.285,0x01,4.179915
Session 6,post_tx_total,2953.993,0x01,4.212206
Session 6,command_period,8289.634,0x01,7.166199
Session 6,post_tx_total,8257.342,0x01,7.198491
Session 6,command_period,6550.247,0x01,15.455833
Session 6,post_tx_total,6517.955,0x01,15.488125
Session 6,command_period,4275.880,0x01,22.006080
Session 6,post_tx_total,4243.589,0x01,22.038371
Session 6,command_period,8132.483,0x01,26.281960
Session 6,post_tx_total,8100.191,0x01,26.314252
Session 6,command_period,6147.841,0x01,34.414443
Session 6,post_tx_total,6115.549,0x01,34.446734
Session 6,command_period,2904.012,0x01,40.562283
Session 6,post_tx_total,2871.720,0x01,40.594575
Session 6,command_period,3000.135,0x01,43.466295
Session 6,post_tx_total,2967.844,0x01,43.498587
Session 6,command_period,2999.823,0x01,46.466430
Session 6,post_tx_total,2967.531,0x01,46.498722
Session 6,command_period,5866.135,0x01,49.466253
Session 6,post_tx_total,5833.843,0x01,49.498545
Session 6,command_period,2934.213,0x01,55.332388
Session 6,post_tx_total,2901.922,0x01,55.364680
Session 6,command_period,377.204,0x01,58.266601
Session 6,post_tx_total,344.912,0x01,58.298893
Session 6,command_period,4724.838,0x01,58.643805
Session 6,post_tx_total,4692.547,0x01,58.676097
Session 6,command_period,10358.006,0x01,63.368643
Session 6,post_tx_total,10325.715,0x01,63.400935
Session 6,command_period,8572.276,0x01,73.726649
Session 6,post_tx_total,8539.985,0x01,73.758941
Session 6,command_period,4504.264,0x01,82.298926
Session 6,post_tx_total,4471.973,0x01,82.331217
Session 7,command_period,20971.686,0xa0,4.129287
Session 7,post_tx_total,20937.311,0xa0,4.163662
Session 7,command_period,21001.783,0xa0,25.100973
Session 7,post_tx_total,20967.408,0xa0,25.135348
Session 7,command_period,20980.225,0xa0,46.102756
Session 7,post_tx_total,20945.850,0xa0,46.137130
Session 7,command_period,3021.485,0x01,67.082981
Session 7,post_tx_total,2989.193,0x01,67.115272
Session 7,command_period,3001.073,0xa0,70.104466
Session 7,post_tx_total,2966.698,0xa0,70.138841
Session 7,command_period,20984.495,0xa0,73.105538
Session 7,post_tx_total,20950.120,0xa0,73.139913
Session 7,command_period,2993.783,0xb5,94.090033
Session 7,post_tx_total,2973.991,0xb5,94.109824
Session 7,command_period,1462.056,0x01,97.083816
Session 7,post_tx_total,1429.764,0x01,97.116107
Session 7,command_period,1538.080,0x01,98.545872
Session 7,post_tx_total,1505.788,0x01,98.578163
Session 7,command_period,3000.032,0x01,100.083951
Session 7,post_tx_total,2967.740,0x01,100.116243
Session 7,command_period,2999.510,0x01,103.083983
Session 7,post_tx_total,2967.219,0x01,103.116274
Session 7,command_period,6421.736,0x01,106.083493
Session 7,post_tx_total,6389.444,0x01,106.115785
Session 7,command_period,6640.747,0x01,112.505229
Session 7,post_tx_total,6608.455,0x01,112.537521
Session 7,command_period,6170.544,0x01,119.145976
Session 7,post_tx_total,6138.252,0x01,119.178268
Session 7,command_period,14152.958,0x01,125.316520
Session 7,post_tx_total,14120.666,0x01,125.348812
Session 7,command_period,6072.650,0x01,139.469478
Session 7,post_tx_total,6040.359,0x01,139.501770
Session 7,command_period,2944.107,0x01,145.542128
Session 7,post_tx_total,2911.815,0x01,145.574420
Session 7,command_period,3000.240,0x01,148.486235
Session 7,post_tx_total,2967.948,0x01,148.518527
Session 7,command_period,3000.031,0x01,151.486475
Session 7,post_tx_total,2967.740,0x01,151.518766
Session 7,command_period,2999.927,0x01,154.486506
Session 7,post_tx_total,2967.636,0x01,154.518798
Session 7,command_period,3621.866,0x01,157.486433
Session 7,post_tx_total,3589.574,0x01,157.518725
Session 7,command_period,14022.260,0x01,161.108299
Session 7,post_tx_total,13989.968,0x01,161.140591
Session 7,command_period,20979.183,0xa0,175.130559
Session 7,post_tx_total,20944.808,0xa0,175.164934
Session 7,command_period,20980.849,0xa0,196.109742
Session 7,post_tx_total,20946.474,0xa0,196.144117
Session 7,command_period,1507.358,0x01,217.090591
Session 7,post_tx_total,1475.066,0x01,217.122883
Session 7,command_period,44629.619,0x01,218.597949
Session 7,post_tx_total,44597.328,0x01,218.630240
Session 7,command_period,20983.452,0xa0,263.227568
Session 7,post_tx_total,20949.077,0xa0,263.261943
Session 7,command_period,21004.697,0xa0,284.211021
Session 7,post_tx_total,20970.322,0xa0,284.245396
Session 7,command_period,20997.928,0xa0,305.215717
Session 7,post_tx_total,20963.552,0xa0,305.250092
Session 7,command_period,12436.482,0xa0,326.213645
Session 7,post_tx_total,12402.107,0xa0,326.248020
Session 7,command_period,8544.158,0x01,338.650126
Session 7,post_tx_total,8511.866,0x01,338.682418
Session 7,command_period,3009.404,0x01,347.194284
Session 7,post_tx_total,2977.112,0x01,347.226576
Session 7,command_period,2990.554,0xb5,350.203688
Session 7,post_tx_total,2970.762,0xb5,350.223480
Session 7,command_period,3000.344,0x01,353.194242
Session 7,post_tx_total,2968.052,0x01,353.226534
Session 7,command_period,2999.927,0x01,356.194586
Session 7,post_tx_total,2967.635,0x01,356.226878
Session 7,command_period,3000.343,0x01,359.194513
Session 7,post_tx_total,2968.052,0x01,359.226805
Session 7,command_period,2999.927,0x01,362.194857
Session 7,post_tx_total,2967.635,0x01,362.227148
Session 7,command_period,3000.343,0x01,365.194784
Session 7,post_tx_total,2968.052,0x01,365.227075
Session 7,command_period,10091.506,0x01,368.195127
Session 7,post_tx_total,10059.215,0x01,368.227419
Session 7,command_period,20929.193,0xa0,378.286633
Session 7,post_tx_total,20894.818,0xa0,378.321009
Session 7,command_period,21001.988,0xa0,399.215826
Session 7,post_tx_total,20967.613,0xa0,399.250201
Session 7,command_period,20978.245,0xa0,420.217815
Session 7,post_tx_total,20943.870,0xa0,420.252190
Session 7,command_period,3006.071,0x01,441.196059
Session 7,post_tx_total,2973.780,0x01,441.228351
Session 7,command_period,4617.884,0xb5,444.202131
Session 7,post_tx_total,4598.092,0xb5,444.221922
Session 7,command_period,9882.180,0xa0,448.820015
Session 7,post_tx_total,9847.805,0xa0,448.854390
Session 7,command_period,11117.831,0x01,458.702195
Session 7,post_tx_total,11085.539,0x01,458.734486
Session 7,command_period,2999.927,0xa0,469.820025
Session 7,post_tx_total,2965.552,0xa0,469.854400
Session 7,command_period,20979.183,0xa0,472.819952
Session 7,post_tx_total,20944.808,0xa0,472.854327
Session 7,command_period,21602.475,0x01,493.799135
Session 7,post_tx_total,21570.184,0x01,493.831426
Session 7,command_period,3021.172,0x01,515.401610
Session 7,post_tx_total,2988.881,0x01,515.433902
Session 7,command_period,21001.990,0xa0,518.422782
Session 7,post_tx_total,20967.615,0xa0,518.457157
Session 7,command_period,21338.058,0xa0,539.424773
Session 7,post_tx_total,21303.683,0xa0,539.459147
Session 7,command_period,17991.441,0xa0,560.762830
Session 7,post_tx_total,17957.066,0xa0,560.797205
Session 7,command_period,2975.246,0x01,578.754271
Session 7,post_tx_total,2942.954,0x01,578.786563
Session 7,command_period,21005.427,0xa0,581.729517
Session 7,post_tx_total,20971.052,0xa0,581.763891
Session 7,command_period,2995.970,0xa0,602.734944
Session 7,post_tx_total,2961.595,0xa0,602.769319
Session 7,command_period,20979.079,0xa0,605.730914
Session 7,post_tx_total,20944.704,0xa0,605.765288
Session 7,command_period,4592.890,0x01,626.709992
Session 7,post_tx_total,4560.599,0x01,626.742284
Session 7,command_period,20929.924,0xa0,631.302883
Session 7,post_tx_total,20895.549,0xa0,631.337258
Session 7,command_period,21003.345,0xa0,652.232807
Session 7,post_tx_total,20968.970,0xa0,652.267182
Session 7,command_period,20976.476,0xa0,673.236152
Session 7,post_tx_total,20942.101,0xa0,673.270526
Session 7,command_period,3000.032,0x01,694.212628
Session 7,post_tx_total,2967.740,0x01,694.244919
Session 7,command_period,1593.692,0x01,697.212659
Session 7,post_tx_total,1561.400,0x01,697.244951
Session 7,command_period,56604.963,0x01,698.806351
Session 7,post_tx_total,56572.671,0x01,698.838643
Session 7,command_period,4949.578,0x01,755.411314
Session 7,post_tx_total,4917.287,0x01,755.443606
Session 7,command_period,20971.999,0xa0,760.360892
Session 7,post_tx_total,20937.624,0xa0,760.395267
Session 8,command_period,20998.968,0xa0,13.429198
Session 8,post_tx_total,20964.593,0xa0,13.463573
Session 8,command_period,6106.808,0xa0,34.428165
Session 8,post_tx_total,6072.433,0xa0,34.462540
Session 8,reply_latency,52.720,0x41,40.534973
Session 8,post_rx_silence,790.711,0x41,40.664777
Session 8,command_period,920.515,0x41,40.534973
Session 8,post_tx_total,886.140,0x41,40.569348
Session 8,reply_latency,50.544,0xb1,41.455488
Session 8,post_rx_silence,14.217,0xb1,41.573741
Session 8,command_period,132.469,0xb1,41.455488
Session 8,post_tx_total,106.428,0xb1,41.481530
Session 8,reply_latency,59.814,0x41,41.587958
Session 8,post_rx_silence,235.830,0x41,41.716522
Session 8,command_period,364.394,0x41,41.587958
Session 8,post_tx_total,330.019,0x41,41.622332
Session 8,reply_latency,55.484,0x41,41.952352
Session 8,post_rx_silence,2951.926,0x41,42.076586
Session 8,command_period,3076.159,0x41,41.952352
Session 8,post_tx_total,3041.784,0x41,41.986727
Session 8,command_period,1854.777,0xa0,45.028511
Session 8,post_tx_total,1820.402,0xa0,45.062886
Session 8,reply_latency,50.437,0x40,46.883288
Session 8,post_rx_silence,1036.270,0x40,47.014975
Session 8,command_period,1167.957,0x40,46.883288
Session 8,post_tx_total,1129.416,0x40,46.921829
Session 8,reply_latency,56.947,0xb1,48.051245
Session 8,post_rx_silence,14887.686,0xb1,48.168608
Session 8,command_period,15005.049,0xb1,48.051245
Session 8,post_tx_total,14981.091,0xb1,48.075203
Session 8,reply_latency,57.644,0x40,63.056294
Session 8,post_rx_silence,493.667,0x40,63.195188
Session 8,command_period,632.561,0x40,63.056294
Session 8,post_tx_total,594.020,0x40,63.094836
Session 8,reply_latency,59.757,0xb1,63.688856
Session 8,post_rx_silence,760.975,0xb1,63.809029
Session 8,command_period,881.149,0xb1,63.688856
Session 8,post_tx_total,857.191,0xb1,63.712814
Session 8,reply_latency,58.423,0x41,64.570004
Session 8,post_rx_silence,14.354,0x41,64.705511
Session 8,command_period,149.861,0x41,64.570004
Session 8,post_tx_total,115.486,0x41,64.604379
Session 8,reply_latency,56.855,0xb1,64.719865
Session 8,post_rx_silence,13.530,0xb1,64.844428
Session 8,command_period,138.093,0xb1,64.719865
Session 8,post_tx_total,112.051,0xb1,64.745907
Session 8,reply_latency,60.439,0x41,64.857958
Session 8,post_rx_silence,2942.492,0x41,64.987147
Session 8,command_period,3071.681,0x41,64.857958
Session 8,post_tx_total,3037.306,0x41,64.892333
Session 8,command_period,3007.425,0xa0,67.929639
